2126,Anthony Rouault,DF,Toulouse,21,2001
2127,Jérôme Roussillon,MFDF,Wolfsburg,30,1993
2128,Jérôme Roussillon,DF,Union Berlin,30,1993
2129,Nicolò Rovella,MF,Monza,21,2001
2130,Nicolò Rovella,MF,Juventus,21,2001
2131,Amir Rrahmani,DF,Napoli,28,1994
2132,Ruan,DF,Sassuolo,23,1999
2133,Rubén,DFMF,Espanyol,22,2001
2134,Antonio Rüdiger,DF,Real Madrid,29,1993
2135,Sebastian Rudy,MF,Hoffenheim,32,1990
2136,Daniele Rugani,DF,Juventus,28,1994
2137,Matteo Ruggeri,DFMF,Atalanta,20,2002
2138,Mário Rui,DF,Napoli,31,1991
2139,Aitor Ruibal,DFFW,Betis,26,1996
2140,Kays Ruiz,MF,Auxerre,20,2002
2141,Fabián Ruiz Peña,MF,Paris S-G,26,1996
2142,Víctor Ruiz,DF,Betis,34,1989
2143,Gerónimo Rulli,GK,Villarreal,30,1992
2144,Franco Russo,DF,Mallorca,28,1994
2145,Georginio Rutter,FW,Leeds United,20,2002
2146,Georginio Rutter,FW,Hoffenheim,20,2002
2147,Julian Ryerson,DF,Union Berlin,25,1997
2148,Julian Ryerson,DF,Dortmund,25,1997
2149,Frederik Rønnow,GK,Union Berlin,30,1992
2150,José Sá,GK,Wolves,30,1993
2151,Youssouf Sabaly,DF,Betis,29,1993
2152,Halid Šabanovi?,DFFW,Angers,23,1999
2153,Abdelhamid Sabiri,MFFW,Sampdoria,26,1996
2154,Marcel Sabitzer,MF,Manchester Utd,28,1994
2155,Marcel Sabitzer,MF,Bayern Munich,28,1994
2156,Falaye Sacko,DF,Montpellier,27,1995
2157,Umar Sadiq,FW,Almería,26,1997
2158,Umar Sadiq,FW,Real Sociedad,26,1997
2159,Alexis Saelemaekers,FWDF,Milan,23,1999
2160,Wesley Saïd,FWMF,Lens,27,1995
2161,Allan Saint-Maximin,FW,Newcastle Utd,25,1997
2162,Théo Sainte-Luce,DF,Montpellier,24,1998
2163,Samuel Sáiz,MF,Girona,32,1991
2164,Bukayo Saka,FW,Arsenal,21,2001
2165,Hamza Sakhi,MF,Auxerre,26,1996
2166,Mamadou Sakho,DF,Montpellier,32,1990
2167,Jacopo Sala,MF,Spezia,31,1991
2168,Ibrahim Salah,MF,Rennes,21,2001
2169,Mohamed Salah,FW,Liverpool,30,1992
2170,Amine Salama,FWMF,Angers,22,2000
2171,William Saliba,DF,Arsenal,21,2001
2172,Dikeni Salifou,MF,Werder Bremen,19,2003
2173,Mohammed Salisu,DF,Southampton,23,1999
2174,Roland Sallai,MFFW,Freiburg,25,1997
2175,Yoann Salmier,DF,Troyes,30,1992
2176,Salvi,FWMF,Rayo Vallecano,31,1991
2177,Lazar Samardzic,MF,Udinese,20,2002
2178,Diadie Samassékou,MFFW,Hoffenheim,27,1996
2179,Mama Samba Baldé,FW,Troyes,27,1995
2180,Brice Samba,GK,Lens,28,1994
2181,Albert Sambi Lokonga,MF,Arsenal,23,1999
2182,Albert Sambi Lokonga,MF,Crystal Palace,23,1999
2183,Junior Sambia,DFMF,Salernitana,26,1996
2184,Samuel,FWMF,Valencia,23,1999
2185,Fede San Emeterio,MF,Cádiz,25,1997
2186,Antonio Sanabria,FW,Torino,26,1996
2187,Leandro Sanca,FWMF,Spezia,23,2000
2188,Oihan Sancet,MF,Athletic Club,22,2000
2189,Renato Sanches,MF,Paris S-G,25,1997
2190,Alexis Sánchez,FW,Marseille,34,1988
2191,Antonio Sánchez,MF,Mallorca,26,1997
2192,Davinson Sánchez,DF,Tottenham,26,1996
2193,Iván Sánchez,MFFW,Valladolid,30,1992
2194,Javi Sánchez,DF,Valladolid,25,1997
2195,Manuel Sánchez,DF,Osasuna,22,2000
2196,Robert Sánchez,GK,Brighton,25,1997
2197,Jadon Sancho,FW,Manchester Utd,22,2000
2198,Alex Sandro,DF,Juventus,32,1991
2199,Leroy Sané,MFFW,Bayern Munich,27,1996
2200,Sidi Sané,FW,Schalke 04,19,2003
2201,Morgan Sanson,MF,Aston Villa,28,1994
2202,Morgan Sanson,MF,Strasbourg,28,1994
2203,Nicola Sansone,FW,Bologna,31,1991
2204,Baptiste Santamaria,MF,Rennes,27,1995
2205,Riccardo Saponara,FW,Fiorentina,31,1991
2206,Pablo Sarabia,FW,Wolves,30,1992
2207,Pablo Sarabia,FWMF,Paris S-G,30,1992
2208,Muhammed Saracevic Cham,MF,Clermont Foot,22,2000
2209,Jeremy Sarmiento,MF,Brighton,20,2002
2210,Amin Sarr,FWMF,Lyon,21,2001
2211,Malang Sarr,DF,Monaco,24,1999
2212,Martin Satriano,FW,Empoli,21,2001
2213,Téji Savanier,MF,Montpellier,31,1991
2214,Esteban Saveljich,FW,Rayo Vallecano,31,1991
2215,Stefan Savi?,DF,Atlético Madrid,32,1991
2216,Joe Scally,DF,M'Gladbach,20,2002
2217,Giorgio Scalvini,DF,Atalanta,19,2003
2218,Gianluca Scamacca,FW,West Ham,24,1999
2219,Gustavo Scarpa,MFFW,Nott'ham Forest,29,1994
2220,Kevin Schade,FWMF,Brentford,21,2001
2221,Kevin Schade,FWMF,Freiburg,21,2001
2222,András Schäfer,MF,Union Berlin,23,1999
2223,Fabian Schär,DF,Newcastle Utd,31,1991
2224,Derry Scherhant,FW,Hertha BSC,20,2002
2225,Patrik Schick,FW,Leverkusen,27,1996
2226,Kingsley Schindler,DFMF,Köln,29,1993
2227,Xaver Schlager,MF,RB Leipzig,25,1997
2228,Keven Schlotterbeck,DF,Freiburg,25,1997
2229,Keven Schlotterbeck,DF,Bochum,25,1997
2230,Nico Schlotterbeck,DF,Dortmund,23,1999
2231,Jeffrey Schlupp,MF,Crystal Palace,30,1992
2232,Kasper Schmeichel,GK,Nice,36,1986
2233,Romano Schmid,MF,Werder Bremen,23,2000
2234,Niklas Schmidt,MF,Werder Bremen,24,1998
2235,Benno Schmitz,DF,Köln,28,1994
2236,Jerdy Schouten,MF,Bologna,26,1997
2237,Perr Schuurs,DF,Torino,23,1999
2238,Marvin Schwäbe,GK,Köln,27,1995
2239,Alexander Schwolow,GK,Schalke 04,30,1992
2240,Demba Seck,FWMF,Torino,22,2001
2241,Haris Seferovi?,MF,Celta Vigo,30,1992
2242,Jacopo Segre,DF,Torino,25,1997
2243,Paul Seguin,MF,Union Berlin,27,1995
2244,Alidu Seidu,DF,Clermont Foot,22,2000
2245,Davie Selke,FW,Hertha BSC,28,1995
2246,Davie Selke,FW,Köln,28,1995
2247,Matz Sels,GK,Strasbourg,30,1992
2248,Nélson Semedo,DF,Wolves,29,1993
2249,Vivaldo Semedo,FW,Udinese,18,2005
2250,Antoine Semenyo,FWMF,Bournemouth,23,2000
2251,Marvin Senaya,DF,Strasbourg,22,2001
2252,Marcos Senesi,DF,Bournemouth,25,1997
2253,Stefano Sensi,MF,Monza,27,1995
2254,Jaime Seoane,MF,Getafe,26,1997
2255,Luigi Sepe,GK,Salernitana,31,1991
2256,Suat Serdar,MF,Hertha BSC,25,1997
2257,Leonardo Sernicola,DF,Cremonese,25,1997
2258,Ryan Sessegnon,DF,Tottenham,22,2000
2259,Stephan El Shaarawy,DFMF,Roma,30,1992
2260,Luke Shaw,DF,Manchester Utd,27,1995
2261,Jonjo Shelvey,MF,Newcastle Utd,30,1992
2262,Jonjo Shelvey,MF,Nott'ham Forest,30,1992
2263,Eldor Shomurodov,FW,Spezia,27,1995
2264,Eldor Shomurodov,FW,Roma,27,1995
2265,Kaj Sierhuis,FW,Reims,24,1998
2266,Vincent Sierro,MFFW,Toulouse,27,1995
2267,Kiliann Sildillia,DFMF,Freiburg,20,2002
2268,André Silva,FW,RB Leipzig,27,1995
2269,Bernardo Silva,MFFW,Manchester City,28,1994
2270,Caio Henrique Oliveira Silva,DF,Monaco,25,1997
2271,David Silva,MF,Real Sociedad,37,1986
2272,Rui Silva,GK,Betis,29,1994
2273,Thiago Silva,DF,Chelsea,38,1984
2274,Marco Silvestri,GK,Udinese,31,1991
2275,Abdallah Sima,FW,Angers,21,2001
2276,Mohamed Simakan,DF,RB Leipzig,22,2000
2277,Giovanni Simeone,FW,Napoli,27,1995
2278,Ellis Simms,FW,Everton,22,2001
2279,Eduardo Simões,DF,Hoffenheim,20,2002
2280,Moses Simon,FWMF,Nantes,27,1995
2281,Unai Simón,GK,Athletic Club,25,1997
2282,Lassine Sinayoko,MFFW,Auxerre,23,1999
2283,Wilfried Singo,DF,Torino,22,2000
2284,Luis Sinisterra,FW,Leeds United,23,1999
2285,Daley Sinkgraven,DFMF,Leverkusen,27,1995
2286,Tobias Sippel,GK,M'Gladbach,34,1988
2287,Hugo Siquet,DF,Freiburg,20,2002
2288,Ibrahima Sissoko,MF,Strasbourg,25,1997
2289,Moussa Sissoko,MF,Nantes,33,1989
2290,Tim Skarke,DFMF,Union Berlin,26,1996
2291,Tim Skarke,FWMF,Schalke 04,26,1996
2292,Ellyes Skhiri,MF,Köln,27,1995
2293,Oliver Skipp,MF,Tottenham,22,2000
2294,Leo Skiri Østigård,DF,Napoli,23,1999
2295,?ukasz Skorupski,GK,Bologna,31,1991
2296,Robert Skov,DF,Hoffenheim,26,1996
2297,Milan Škriniar,DF,Inter,28,1995
2298,Naatan Skyttä,MF,Toulouse,20,2002
2299,Islam Slimani,FW,Brest,34,1988
2300,Chris Smalling,DF,Roma,33,1989
2301,Adam Smith,DF,Bournemouth,31,1991
2302,Emile Smith Rowe,MFFW,Arsenal,22,2000
2303,Hrvoje Smol?i?,DF,Eint Frankfurt,22,2000
2304,Cédric Soares,DF,Arsenal,31,1991
2305,Cédric Soares,DF,Fulham,31,1991
2306,Danilo Soares,DF,Bochum,31,1991
2307,Eduard Sobol,DFMF,Strasbourg,27,1995
2308,Rubén Sobrino,FWMF,Cádiz,30,1992
2309,Alex Sola,DF,Real Sociedad,23,1999
2310,Dominic Solanke,FWMF,Bournemouth,25,1997
2311,Augusto Solari,MFFW,Celta Vigo,31,1992
2312,Ola Solbakken,MFFW,Roma,24,1998
2313,Nikola Soldo,DF,Köln,22,2001
2314,Carlos Soler,MF,Valencia,26,1997
2315,Carlos Soler,MF,Paris S-G,26,1997
2316,François-Joseph Sollacaro,GK,Ajaccio,28,1994
2317,Manor Solomon,FW,Fulham,23,1999
2318,Yann Sommer,GK,Bayern Munich,34,1988
2319,Yann Sommer,GK,M'Gladbach,34,1988
2320,Brandon Soppy,DF,Udinese,20,2002
2321,Brandon Soppy,DF,Atalanta,20,2002
2322,David Soria,GK,Getafe,29,1993
2323,Roberto Soriano,FWMF,Bologna,32,1991
2324,Borna Sosa,DFMF,Stuttgart,25,1998
2325,Joaquin Sosa,DF,Bologna,21,2002
2326,Florian Sotoca,MFFW,Lens,32,1990
2327,Riccardo Sottil,FW,Fiorentina,23,1999
2328,Tomáš Sou?ek,MF,West Ham,27,1995
2329,Matìas Soulé,MFDF,Juventus,19,2003
2330,Moussa Soumano,MFFW,Ajaccio,17,2005
2331,Adama Soumaoro,DF,Bologna,30,1992
2332,Boubakary Soumaré,MF,Leicester City,23,1999
2333,Arnaud Souquet,DFFW,Montpellier,31,1992
2334,Dyego Sousa,FW,Almería,33,1989
2335,Harry Souttar,DF,Leicester City,24,1998
2336,Vinicius Souza,MF,Espanyol,23,1999
2337,Djibril Sow,MF,Eint Frankfurt,26,1997
2338,Çaðlar Söyüncü,DF,Leicester City,26,1996
2339,Kevin Spadanuda,MFFW,Ajaccio,26,1997
2340,Djed Spence,FWDF,Tottenham,22,2000
2341,Djed Spence,DF,Rennes,22,2000
2342,Stijn Spierings,MF,Toulouse,26,1996
2343,Leonardo Spinazzola,DF,Roma,29,1993
2344,Marco Sportiello,GK,Atalanta,30,1992
2345,Jack Stacey,DF,Bournemouth,26,1996
2346,Anton Stach,MF,Mainz 05,24,1998
2347,Kostas Stafylidis,MFDF,Bochum,29,1993
2348,Jens Stage,MF,Werder Bremen,26,1996
2349,Josip Staniši?,DF,Bayern Munich,22,2000
2350,Junior Stanislas,MF,Bournemouth,33,1989
2351,Jay Stansfield,FW,Fulham,20,2002
2352,Niklas Stark,DF,Werder Bremen,27,1995
2353,Calvin Stengs,FW,Nice,24,1998
2354,Pascal Stenzel,DF,Stuttgart,26,1996
2355,Jack Stephens,DF,Southampton,29,1994
2356,Jack Stephens,DF,Bournemouth,29,1994
2357,Raheem Sterling,FWMF,Chelsea,28,1994
2358,Angelo Stiller,MF,Hoffenheim,21,2001
2359,Lars Stindl,FWMF,M'Gladbach,34,1988
2360,Kevin Stöger,MF,Bochum,29,1993
2361,Petar Stojanovi?,DF,Empoli,27,1995
2362,John Stones,DF,Manchester City,28,1994
2363,Jørgen Strand Larsen,FW,Celta Vigo,23,2000
2364,Gabriel Strefezza,FWMF,Lecce,25,1997
2365,Dávid Strelec,FW,Spezia,21,2001
2366,Pascal Struijk,DF,Leeds United,23,1999
2367,Cristhian Stuani,FW,Girona,36,1986
2368,Damián Suárez,DF,Getafe,34,1988
2369,Denis Suárez,MF,Espanyol,29,1994
2370,Mario Suárez,DFMF,Rayo Vallecano,35,1987
2371,Gabriel Suazo,DF,Toulouse,25,1997
2372,Isaac Success,FW,Udinese,27,1996
2373,Niklas Süle,DF,Dortmund,27,1995
2374,Ibrahim Sulemana,MF,Hellas Verona,19,2003
2375,Kamaldeen Sulemana,FWMF,Southampton,20,2002
2376,Kamaldeen Sulemana,FWMF,Rennes,20,2002
2377,Crysencio Summerville,FW,Leeds United,21,2001
2378,Ivan Šunji?,MF,Hertha BSC,26,1996
2379,Sam Surridge,FW,Nott'ham Forest,24,1998
2380,Suso,FWMF,Sevilla,29,1993
2381,Mattias Svanberg,MF,Wolfsburg,24,1999
2382,Williot Swedberg,MF,Celta Vigo,19,2004
2383,Issiaga Sylla,DF,Montpellier,29,1994
2384,Issiaga Sylla,DF,Toulouse,29,1994
2385,Wojciech Szcz?sny,GK,Juventus,32,1990
2386,Dominik Szoboszlai,MFFW,RB Leipzig,22,2000
2387,Alexander Sørloth,FW,Real Sociedad,27,1995
2388,Alexander Sørloth,FW,RB Leipzig,27,1995
2389,Nicolás Tagliafico,DF,Lyon,30,1992
2390,Jonathan Tah,DF,Leverkusen,27,1996
2391,Benjamin Tahirovic,MF,Roma,19,2003
2392,Waniss Taibi,MF,Angers,20,2002
2393,Flavien Tait,MF,Rennes,30,1993
2394,Montassar Talbi,DF,Lorient,24,1998
2395,Adrien Tameze,MF,Hellas Verona,29,1994
2396,Japhet Tanganga,DF,Tottenham,23,1999
2397,Renato Tapia,MF,Celta Vigo,27,1995
2398,Edmond Tapsoba,DF,Leverkusen,24,1999
2399,Florian Tardieu,MF,Troyes,30,1992
2400,Matt Targett,DF,Newcastle Utd,27,1995
2401,James Tarkowski,DF,Everton,30,1992
2402,Ciprian T?t?ru?anu,GK,Milan,37,1986
2403,Niklas Tauer,DFMF,Mainz 05,21,2001
2404,Nuno Tavares,DFMF,Marseille,23,2000
2405,Marcus Tavernier,MFFW,Bournemouth,23,1999
2406,Enzo Tchato,DF,Montpellier,20,2002
2407,Aurélien Tchouaméni,MF,Real Madrid,23,2000
2408,Mathys Tel,FW,Bayern Munich,17,2005
2409,Semir Telalovic,MF,M'Gladbach,23,1999
2410,Alex Telles,DF,Sevilla,30,1992
2411,Marc-André ter Stegen,GK,Barcelona,30,1992
2412,Simon Terodde,FW,Schalke 04,34,1988
2413,Filippo Terracciano,DFMF,Hellas Verona,20,2003
2414,Pietro Terracciano,GK,Fiorentina,32,1990
2415,Ramón Terrats,MF,Girona,22,2000
2416,Martin Terrier,FWMF,Rennes,25,1997
2417,Aleksa Terzi?,DF,Fiorentina,23,1999
2418,Tetê,FW,Leicester City,22,2000
2419,Tetê,FWMF,Lyon,22,2000
2420,Kenny Tete,DF,Fulham,27,1995
2421,Florian Thauvin,MFDF,Udinese,30,1993
2422,Arthur Theate,DF,Rennes,22,2000
2423,Malick Thiaw,DF,Milan,21,2001
2424,Malick Thiaw,DF,Schalke 04,21,2001
2425,Jan Thielmann,FW,Köln,20,2002
2426,Sada Thioub,FWMF,Angers,27,1995
2427,Luke Thomas,DF,Leicester City,21,2001
2428,Adrien Thomasson,MF,Strasbourg,29,1993
2429,Adrien Thomasson,MFFW,Lens,29,1993
2430,Morten Thorsby,MF,Union Berlin,26,1996
2431,Kristian Thorstvedt,MF,Sassuolo,23,1999
2432,Marcus Thuram,FW,M'Gladbach,25,1997
2433,Khéphren Thuram-Ulie,MF,Nice,21,2001
2434,Alexis Tibidi,FW,Troyes,19,2003
2435,Youri Tielemans,MF,Leicester City,25,1997
2436,Kieran Tierney,DF,Arsenal,25,1997
2437,Steffen Tigges,FW,Köln,24,1998
2438,Jean-Clair Todibo,DF,Nice,23,1999
2439,Harry Toffolo,DF,Nott'ham Forest,27,1995
2440,Umut Tohumcu,MF,Hoffenheim,18,2004
2441,Karl Toko Ekambi,FWMF,Rennes,30,1992
2442,Karl Toko Ekambi,FWMF,Lyon,30,1992
2443,Corentin Tolisso,MF,Lyon,28,1994
2444,Jeremy Toljan,DF,Sassuolo,28,1994
2445,Rafael Tolói,DF,Atalanta,32,1990
2446,Raúl de Tomás,FW,Rayo Vallecano,28,1994
2447,Tiago Tomás,FWMF,Stuttgart,20,2002
2448,Takehiro Tomiyasu,DF,Arsenal,24,1998
2449,James Tomkins,DF,Crystal Palace,33,1989
2450,Fikayo Tomori,DF,Milan,25,1997
2451,Sandro Tonali,MF,Milan,22,2000
2452,Ivan Toney,FW,Brentford,26,1996
2453,Pablo Torre,FW,Barcelona,19,2003
2454,David Torres,DF,Valladolid,19,2003
2455,Ferrán Torres,FW,Barcelona,22,2000
2456,Óliver Torres,MFFW,Sevilla,28,1994
2457,Pau Torres,DF,Villarreal,26,1997
2458,Roberto Torres,FWMF,Osasuna,33,1989
2459,Lucas Torró,MF,Osasuna,28,1994
2460,Nabil Touaizi,MF,Espanyol,22,2001
2461,Almamy Touré,DF,Eint Frankfurt,26,1996
2462,Birama Touré,MF,Auxerre,30,1992
2463,Souleymane Touré,DF,Marseille,19,2003
2464,Souleymane Touré,DF,Auxerre,19,2003
2465,Lucas Tousart,MF,Hertha BSC,25,1997
2466,Yoann Touzghar,FW,Ajaccio,36,1986
2467,Adama Traoré,FWMF,Wolves,27,1996
2468,Boubacar Traoré,MF,Wolves,21,2001
2469,Charles Traore,DF,Nantes,31,1992
2470,Hamari Traoré,DF,Rennes,31,1992
2471,Kevin Trapp,GK,Eint Frankfurt,32,1990
2472,Mark Travers,GK,Bournemouth,23,1999
2473,Óscar Trejo,MFFW,Rayo Vallecano,34,1988
2474,Manu Trigueros,MFFW,Villarreal,31,1991
2475,Christopher Trimmel,DF,Union Berlin,35,1987
2476,Kieran Trippier,DF,Newcastle Utd,32,1990
2477,William Troost-Ekong,DF,Salernitana,29,1993
2478,Leandro Trossard,FW,Arsenal,28,1994
2479,Leandro Trossard,FWMF,Brighton,28,1994
2480,Adrien Truffert,DF,Rennes,21,2001
2481,Frank Tsadjout,FWMF,Cremonese,23,1999
2482,Kostas Tsimikas,DF,Liverpool,26,1996
2483,Theocharis Tsingaras,MF,Toulouse,22,2000
2484,Viktor Tsyhankov,MF,Girona,25,1997
2485,Alessandro Tuia,DF,Lecce,32,1990
2486,Beñat Turrientes,MFFW,Real Sociedad,21,2002
2487,Tuta,DF,Eint Frankfurt,23,1999
2488,Iyenoma Udogie,DF,Udinese,20,2002
2489,Ike Ugbo,FWMF,Troyes,24,1998
2490,Chimuanya Ugochukwu,MF,Rennes,18,2004
2491,Sven Ulreich,GK,Bayern Munich,34,1988
2492,Lauren Ulrich,MF,Stuttgart,18,2005
2493,Samuel Umtiti,DF,Lecce,29,1993
2494,Enes Ünal,FW,Getafe,25,1997
2495,Deniz Undav,FWMF,Brighton,26,1996
2496,Cengiz Ünder,MFDF,Marseille,25,1997
2497,Dayot Upamecano,DF,Bayern Munich,24,1998
2498,Filip Uremovi?,DF,Hertha BSC,26,1997
2499,Oscar Ureña,MF,Girona,20,2003
2500,Jere Uronen,DF,Brest,28,1994
2501,Jere Uronen,DF,Schalke 04,28,1994
2502,Mark Uth,MFFW,Köln,31,1991
2503,Josha Vagnoman,DFMF,Stuttgart,22,2000
2504,Diego Valencia,MFFW,Salernitana,23,2000
2505,Óscar Valentín,MF,Rayo Vallecano,28,1994
2506,Emanuele Valeri,DFFW,Cremonese,24,1998
2507,Valery,MFDF,Girona,23,1999
2508,Yan Valery,DF,Southampton,23,1999
2509,Yan Valery,DF,Angers,23,1999
2510,Enrique Valiente,DF,Sevilla,20,2002
2511,Martin Valjent,DF,Mallorca,27,1995
2512,Manu Vallejo,FWMF,Girona,25,1997
2513,Mattia Valoti,MF,Monza,29,1993
2514,Federico Valverde,FWMF,Real Madrid,24,1998
2515,Virgil van Dijk,DF,Liverpool,31,1991
2516,Vanderson,DF,Monaco,21,2001
2517,Raphaël Varane,DF,Manchester Utd,29,1993
2518,Jamie Vardy,FW,Leicester City,36,1987
2519,Ruben Vargas,MFFW,Augsburg,24,1998
2520,Johan Vásquez,DF,Cremonese,24,1998
2521,Jesus Vazquez,DFMF,Valencia,20,2003
2522,Kevin Vázquez,MFDF,Celta Vigo,29,1993
2523,Lucas Vázquez,DF,Real Madrid,31,1991
2524,Matías Vecino,MF,Lazio,31,1991
2525,Gabriel Veiga,MF,Celta Vigo,20,2002
2526,Renato Veiga,DF,Augsburg,19,2003
2527,Miloš Veljkovi?,DF,Werder Bremen,27,1995
2528,Miguel Veloso,MF,Hellas Verona,36,1986
2529,Joël Veltman,DF,Brighton,31,1992
2530,Mickey van de Ven,DF,Wolfsburg,21,2001
2531,Unai Vencedor Paris,MF,Athletic Club,22,2000
2532,Lorenzo Venuti,DF,Fiorentina,27,1995
2533,Daniele Verde,FWMF,Spezia,26,1996
2534,Simone Verdi,MF,Hellas Verona,30,1992
2535,Gonzalo Verdú,DF,Elche,34,1988
2536,Jordan Veretout,MF,Marseille,29,1993
2537,Marco Verratti,MF,Paris S-G,30,1992
2538,Valerio Verre,MF,Sampdoria,29,1994
2539,Mikel Vesga,MF,Athletic Club,29,1993
2540,Guglielmo Vicario,GK,Empoli,26,1996
2541,João Victor,DF,Nantes,24,1998
2542,Aleix Vidal,MFFW,Espanyol,33,1989
2543,Clément Vidal,DFMF,Ajaccio,22,2000
2544,Nacho Vidal,DF,Osasuna,28,1995
2545,Gabriel Vidovic,FW,Bayern Munich,19,2003
2546,Fabio Vieira,MFFW,Arsenal,22,2000
2547,Ronaldo Vieira,MF,Torino,24,1998
2548,Ronaldo Vieira,MF,Sampdoria,24,1998
2549,Emanuel Vignato,MFFW,Bologna,22,2000
2550,Emanuel Vignato,MF,Empoli,22,2000
2551,Samuele Vignato,FWMF,Monza,18,2004
2552,Tonny Vilhena,MF,Salernitana,28,1995
2553,Toni Villa,MF,Valladolid,28,1995
2554,Toni Villa,MFFW,Girona,28,1995
2555,Asier Villalibre,FW,Athletic Club,25,1997
2556,Gonzalo Villar,MF,Sampdoria,24,1998
2557,Gonzalo Villar,MF,Getafe,24,1998
2558,Iván Villar,GK,Celta Vigo,25,1997
2559,Matías Viña,MF,Bournemouth,25,1997
2560,Matías Viña,DF,Roma,25,1997
2561,Rúben Vinagre,DFMF,Everton,23,1999
2562,Carlos Vinícius,FW,Fulham,27,1995
2563,Alan Virginius,FW,Lille,20,2003
2564,Mattia Viti,DF,Nice,21,2002
2565,Vitinha,FW,Marseille,22,2000
2566,Vitinha,MF,Paris S-G,22,2000
2567,Daniel Vivian,DF,Athletic Club,23,1999
2568,Dušan Vlahovi?,FW,Juventus,23,2000
2569,Nikola Vlaši?,MFFW,Torino,25,1997
2570,Joel Voelkerling Persson,FW,Lecce,20,2003
2571,Kevin Vogt,DF,Hoffenheim,31,1991
2572,Mërgim Vojvoda,DF,Torino,28,1995
2573,Kevin Volland,MFFW,Monaco,30,1992
2574,Cristian Volpato,MF,Roma,19,2003
2575,Aster Vranckx,MF,Milan,20,2002
2576,Aster Vranckx,MF,Wolfsburg,20,2002
2577,Stefan de Vrij,DF,Inter,31,1992
2578,Robert Wagner,MF,Freiburg,19,2003
2579,Walace,MF,Udinese,27,1995
2580,Theo Walcott,FWMF,Southampton,33,1989
2581,Luca Waldschmidt,FW,Wolfsburg,26,1996
2582,Kyle Walker,DF,Manchester City,32,1990
2583,Kyle Walker-Peters,DF,Southampton,25,1997
2584,Sebastian Walukiewicz,DF,Empoli,22,2000
2585,Aaron Wan-Bissaka,DF,Manchester Utd,25,1997
2586,Paul Wanner,MF,Bayern Munich,17,2005
2587,Danny Ward,GK,Leicester City,29,1993
2588,Joel Ward,DF,Crystal Palace,33,1989
2589,James Ward-Prowse,MF,Southampton,28,1994
2590,Ollie Watkins,FW,Aston Villa,27,1995
2591,Timothy Weah,DFFW,Lille,22,2000
2592,Adam Webster,DF,Brighton,28,1995
2593,Wout Weghorst,FW,Manchester Utd,30,1992
2594,Julian Weigl,MF,M'Gladbach,27,1995
2595,Nelson Weiper,MF,Mainz 05,17,2005
2596,Mitchell Weiser,DFFW,Werder Bremen,28,1994
2597,Noah Weißhaupt,MFFW,Freiburg,21,2001
2598,Shon Weissman,FW,Valladolid,26,1996
2599,Danny Welbeck,FW,Brighton,32,1990
2600,Marcel Wenig,MF,Eint Frankfurt,18,2004
2601,Timo Werner,FWMF,RB Leipzig,26,1996
2602,Ben White,DF,Arsenal,25,1997
2603,Harvey White,MF,Tottenham,21,2001
2604,Silvan Widmer,DF,Mainz 05,29,1993
2605,Mateusz Wieteska,DF,Clermont Foot,26,1997
2606,Georginio Wijnaldum,MF,Roma,32,1990
2607,Iñaki Williams,FW,Athletic Club,28,1994
2608,Neco Williams,DF,Nott'ham Forest,21,2001
2609,Nico Williams,FWMF,Athletic Club,20,2002
2610,Willian,FW,Fulham,34,1988
2611,Joe Willock,MF,Newcastle Utd,23,1999
2612,Callum Wilson,FW,Newcastle Utd,30,1992
2613,Harry Wilson,FW,Fulham,25,1997
2614,Patrick Wimmer,FWMF,Wolfsburg,21,2001
2615,Jonas Wind,FW,Wolfsburg,24,1999
2616,Harry Winks,MF,Sampdoria,27,1996
2617,Frederik Winther,DF,Augsburg,22,2001
2618,Florian Wirtz,FWMF,Leverkusen,19,2003
2619,Przemys?aw Wi?niewski,DF,Spezia,24,1998
2620,Yoane Wissa,FW,Brentford,26,1996
2621,Axel Witsel,DFMF,Atlético Madrid,34,1989
2622,Maximilian Wöber,DF,Leeds United,25,1998
2623,Hannes Wolf,FWMF,M'Gladbach,23,1999
2624,Marius Wolf,DFFW,Dortmund,27,1995
2625,Jeong Woo-yeong,MFFW,Freiburg,23,1999
2626,Chris Wood,FW,Newcastle Utd,31,1991
2627,Chris Wood,FW,Nott'ham Forest,31,1991
2628,Christopher Wooh,DF,Rennes,21,2001
2629,Christopher Wooh,MF,Lens,21,2001
2630,Joe Worrall,DF,Nott'ham Forest,26,1997
2631,Xeka,MF,Rennes,28,1994
2632,Granit Xhaka,MF,Arsenal,30,1992
2633,Jawad El Yamiq,DF,Valladolid,30,1992
2634,Ryan Yates,MF,Nott'ham Forest,25,1997
2635,Yusuf Yazýcý,MF,Lille,26,1997
2636,Kelvin Yeboah,FWMF,Augsburg,22,2000
2637,Gerard Yepes,MF,Sampdoria,20,2002
2638,Darlin Yongwa,FWDF,Lorient,22,2000
2639,Leny Yoro,DFMF,Lille,17,2005
2640,Maya Yoshida,DF,Schalke 04,34,1988
2641,Ashley Young,DF,Aston Villa,37,1985
2642,Mohamed Youssouf,DF,Ajaccio,34,1988
2643,Mattia Zaccagni,FWMF,Lazio,27,1995
2644,Dan-Axel Zagadou,DF,Stuttgart,23,1999
2645,Wilfried Zaha,FWMF,Crystal Palace,30,1992
2646,Warren Zaire-Emery,MF,Paris S-G,16,2006
